student_id,age,gender,course,study_hours,class_attendance,internet_access,sleep_hours,sleep_quality,study_method,facility_rating,exam_difficulty,exam_score
12215,17,male,b.com,2.53,98.7,yes,8.1,good,coaching,medium,moderate,73.9
13886,21,male,b.sc,2.35,44.2,yes,8.7,poor,coaching,low,moderate,59.3
5180,20,other,ba,0.73,73.9,no,5.2,good,mixed,high,easy,48.5
13232,18,other,b.tech,7.53,90.9,yes,6.0,poor,self-study,high,hard,93.3
11917,20,male,bca,2.21,89.7,yes,8.8,average,self-study,low,moderate,50.6
15674,19,male,diploma,5.63,87.8,yes,7.3,poor,online videos,high,moderate,77.1
1000,21,other,b.sc,6.26,66.3,yes,9.1,good,coaching,medium,easy,88.5
1624,17,female,diploma,3.51,55.9,no,7.0,average,self-study,high,easy,47.1
1788,17,female,bca,1.28,56.2,yes,4.2,good,coaching,low,hard,49.7
4474,18,other,bba,4.37,66.9,yes,8.8,good,self-study,high,easy,68.1
14530,21,other,bba,4.93,81.4,yes,8.4,poor,group study,low,moderate,62.4
12038,22,other,ba,7.01,97.3,yes,7.9,poor,mixed,high,easy,84.8
11795,18,female,bca,4.84,49.6,yes,6.1,poor,coaching,low,easy,46.2
14774,21,other,diploma,1.36,76.4,yes,5.4,good,group study,low,hard,51.5
2098,23,female,b.sc,1.16,53.9,yes,6.2,good,group study,low,moderate,49.3
8521,21,other,b.com,5.55,43.4,yes,5.8,poor,mixed,medium,moderate,70.1
8504,18,male,bca,6.66,40.6,yes,5.6,poor,group study,medium,moderate,55.0
7380,20,male,bba,1.31,89.0,yes,7.1,average,mixed,medium,easy,44.7
11443,19,female,ba,6.04,43.4,yes,8.1,good,self-study,medium,easy,88.9
12638,20,female,b.tech,6.19,81.6,yes,6.5,poor,self-study,medium,moderate,55.4
19412,18,female,ba,3.45,75.5,yes,4.8,poor,self-study,medium,easy,36.2
19222,24,male,b.sc,2.78,77.5,yes,4.8,poor,mixed,medium,moderate,64.5
1394,22,female,b.com,4.06,81.1,yes,7.8,average,coaching,medium,easy,68.1
6471,17,other,b.com,1.45,77.3,yes,7.1,good,coaching,low,easy,47.3
19364,17,other,b.sc,5.41,49.6,yes,9.8,good,self-study,high,easy,76.0
16598,17,other,diploma,3.18,97.3,yes,9.3,good,group study,medium,moderate,66.7
17520,18,male,bba,7.91,40.7,yes,4.9,poor,mixed,low,moderate,60.6
9675,20,male,b.com,7.31,40.6,yes,7.9,poor,mixed,medium,moderate,79.3
19880,22,female,b.sc,5.58,94.0,yes,6.3,average,self-study,high,easy,72.5
6322,24,male,b.sc,6.96,87.8,yes,7.9,poor,self-study,medium,easy,66.4
5005,23,male,b.sc,3.31,85.2,no,6.7,poor,mixed,medium,moderate,59.5
2746,20,male,bca,3.3,80.0,no,7.2,average,online videos,medium,hard,45.4
2664,20,other,b.tech,3.58,83.2,yes,4.1,average,online videos,high,moderate,70.6
640,24,female,b.sc,7.9,46.6,no,8.1,average,self-study,medium,moderate,90.6
14968,23,female,b.tech,5.68,88.8,yes,6.9,poor,group study,high,moderate,72.9
15672,19,other,b.sc,3.97,43.0,yes,9.2,good,mixed,medium,moderate,63.2
11914,21,other,bba,7.67,58.3,yes,8.6,average,self-study,medium,moderate,73.0
14333,19,female,b.com,7.45,63.0,yes,4.1,average,online videos,low,moderate,59.9
10390,24,female,bca,5.62,83.5,no,9.2,poor,mixed,high,hard,87.9
4669,22,male,b.tech,0.92,80.9,yes,4.1,good,mixed,high,hard,34.7
664,18,other,b.sc,4.95,72.4,yes,9.0,poor,coaching,medium,moderate,54.2
19656,20,male,bca,1.09,73.6,no,8.7,poor,self-study,medium,easy,46.1
7060,20,female,ba,6.42,50.2,yes,5.7,good,group study,low,moderate,59.9
46,24,male,b.sc,7.83,67.8,yes,7.8,good,coaching,high,easy,100.0
5584,17,male,diploma,5.6,68.3,yes,9.1,average,group study,medium,easy,74.3
16667,22,male,diploma,2.27,41.4,yes,4.1,average,online videos,high,moderate,43.9
7873,20,female,b.sc,5.22,40.8,no,8.1,good,mixed,low,easy,64.9
10976,18,female,b.tech,6.48,46.0,yes,8.3,good,online videos,medium,easy,82.4
19531,17,female,b.com,4.69,75.1,no,8.9,good,coaching,medium,easy,59.5
3445,24,female,bca,6.33,83.7,yes,6.3,average,self-study,high,hard,74.7
17945,24,female,b.com,4.98,64.7,yes,4.8,average,online videos,low,hard,46.8
6561,22,male,b.tech,2.49,58.9,yes,4.2,average,self-study,high,moderate,52.7
495,19,other,b.tech,3.89,56.2,yes,7.9,good,group study,medium,hard,77.0
5392,18,other,ba,0.48,59.5,yes,9.4,good,online videos,high,easy,39.4
8887,22,other,b.sc,3.68,79.0,yes,7.0,good,self-study,medium,moderate,88.8
747,21,male,b.tech,2.34,65.5,yes,4.1,poor,mixed,medium,moderate,29.1
1843,23,other,bba,5.12,73.5,no,5.9,good,mixed,medium,moderate,67.7
3748,24,male,bca,2.73,74.9,no,6.8,poor,online videos,low,easy,47.9
18204,21,female,b.sc,1.92,74.8,yes,4.5,good,group study,low,easy,21.1
1038,17,female,diploma,1.21,67.8,yes,7.7,poor,self-study,medium,easy,36.3
5530,17,female,b.com,5.66,72.5,yes,7.9,average,online videos,low,easy,72.7
12696,22,other,b.sc,3.39,55.6,no,5.2,average,group study,low,moderate,61.1
7476,22,female,b.com,2.12,97.5,no,4.6,poor,online videos,high,moderate,50.0
1455,21,male,bca,5.71,57.7,no,9.0,average,online videos,high,easy,76.5
9428,24,male,diploma,3.9,59.9,no,6.1,poor,group study,low,easy,74.8
1219,23,other,bca,7.19,91.2,yes,5.0,good,self-study,medium,easy,100.0
6158,21,other,ba,7.36,93.2,yes,4.4,average,self-study,high,moderate,91.9
12189,18,female,b.com,4.19,81.1,yes,6.5,average,mixed,medium,easy,70.7
9559,23,other,b.sc,3.61,92.3,no,8.3,poor,self-study,low,easy,53.4
1087,23,other,bca,2.81,42.7,yes,8.6,poor,mixed,medium,moderate,41.8
5143,22,other,diploma,7.22,76.3,yes,7.3,good,group study,low,moderate,87.4
8069,23,other,ba,1.39,97.8,yes,8.8,poor,group study,low,easy,50.3
15501,20,male,b.com,4.08,76.8,no,9.7,average,online videos,low,easy,67.8
14359,21,other,b.tech,3.86,97.4,yes,9.3,good,self-study,high,moderate,92.1
13536,20,other,bba,5.61,58.4,no,8.1,good,online videos,medium,easy,64.6
658,22,female,bca,1.06,44.3,yes,9.5,good,self-study,low,easy,29.2
15007,19,other,b.tech,5.06,43.6,yes,4.9,poor,self-study,medium,moderate,40.3
19262,23,other,b.sc,1.65,84.9,yes,6.0,average,mixed,high,hard,51.7
11762,19,male,bca,2.01,41.2,yes,5.4,good,online videos,medium,moderate,51.2
5864,18,female,bca,7.3,51.9,yes,7.5,good,coaching,medium,hard,94.8
696,19,female,diploma,1.53,99.4,yes,7.9,poor,online videos,medium,easy,33.2
10309,17,female,diploma,3.01,64.3,yes,7.6,poor,online videos,high,easy,46.6
9631,17,female,bca,2.31,42.7,no,8.9,poor,self-study,high,moderate,51.0
15650,24,female,diploma,3.52,76.3,yes,5.3,average,mixed,low,moderate,72.2
15741,23,male,b.sc,2.68,74.8,yes,9.8,average,coaching,high,hard,72.1
13558,19,female,b.sc,6.5,61.3,yes,6.1,good,mixed,high,hard,73.6
10782,21,female,bca,5.55,63.2,yes,6.2,poor,group study,low,moderate,59.2
12523,20,female,bba,7.51,87.6,no,4.4,good,coaching,high,easy,100.0
9614,20,female,bba,0.38,68.3,yes,7.1,average,online videos,medium,moderate,40.9
5524,24,female,diploma,0.94,61.0,yes,7.2,good,mixed,medium,easy,43.8
10717,22,other,diploma,3.91,84.3,yes,4.5,average,online videos,high,easy,68.0
2462,18,male,b.tech,6.7,68.1,yes,9.4,poor,coaching,low,easy,93.8
12566,20,male,bca,4.7,91.9,yes,9.7,poor,self-study,low,hard,56.6
10630,19,female,bba,4.73,66.3,yes,7.1,average,mixed,high,moderate,74.5
16067,23,other,bba,0.18,62.8,yes,6.4,average,online videos,high,easy,32.1
9924,18,male,b.com,5.11,98.3,yes,9.3,good,coaching,low,easy,89.1
4890,20,female,ba,5.35,49.9,yes,6.6,good,mixed,low,moderate,51.2
507,21,other,b.sc,1.76,85.9,yes,7.0,good,self-study,low,moderate,68.1
5453,23,female,ba,3.06,91.9,yes,7.6,average,online videos,high,easy,51.5
12912,22,other,b.sc,7.5,95.3,yes,9.1,poor,group study,high,easy,81.3
4550,23,other,b.sc,4.75,85.0,yes,9.5,poor,group study,high,easy,68.4
6749,19,female,b.tech,5.11,96.1,yes,6.1,average,online videos,high,moderate,72.1
19318,24,female,b.com,1.2,42.1,yes,5.1,good,coaching,high,easy,49.0
971,19,other,b.tech,6.14,40.6,no,4.5,poor,online videos,high,moderate,52.9
4732,22,other,b.sc,4.04,68.4,no,4.2,good,self-study,high,hard,73.4
7773,21,female,b.tech,5.68,76.6,yes,6.4,average,self-study,high,easy,70.7
6350,22,male,bba,6.22,81.5,no,5.7,poor,group study,medium,moderate,76.5
31,20,other,b.tech,7.28,83.9,yes,6.3,poor,mixed,high,easy,97.5
6102,24,male,b.com,3.19,43.8,yes,6.0,good,self-study,low,moderate,40.1
12175,17,other,b.com,7.31,60.2,yes,5.1,average,coaching,high,moderate,90.7
3822,17,other,bba,7.18,64.5,no,4.6,poor,online videos,low,moderate,70.7
1060,19,female,diploma,6.72,57.4,yes,7.2,good,mixed,medium,hard,74.8
2890,18,male,bca,7.91,64.7,yes,4.3,good,group study,medium,moderate,66.7
17707,22,female,b.tech,5.1,59.1,yes,4.7,good,self-study,medium,moderate,63.5
19720,21,male,b.com,5.19,40.8,yes,7.1,average,mixed,high,easy,61.8
11515,22,female,bba,3.46,61.0,yes,9.1,good,online videos,high,easy,63.7
1475,24,other,ba,0.24,62.6,yes,6.1,good,coaching,low,moderate,38.2
6267,22,other,b.com,6.18,88.2,yes,7.1,good,online videos,high,moderate,70.1
2812,19,female,b.tech,3.45,59.7,no,8.0,good,self-study,medium,easy,62.3
11471,20,other,b.tech,1.69,46.4,no,7.6,poor,online videos,medium,moderate,46.4
6918,17,female,b.sc,4.62,77.1,yes,4.1,average,online videos,high,moderate,66.7
14504,21,other,bca,1.59,64.3,yes,6.7,good,group study,high,moderate,59.8
3594,21,female,bca,3.16,42.1,yes,7.6,poor,online videos,low,moderate,45.2
6950,21,female,b.tech,3.71,74.7,yes,6.7,average,coaching,low,easy,62.4
4590,19,female,b.com,1.02,69.5,yes,7.0,poor,mixed,medium,moderate,21.1
2124,21,female,ba,7.87,97.1,yes,4.8,average,mixed,low,moderate,85.9
7798,18,female,b.com,2.48,65.1,yes,9.3,good,self-study,medium,easy,54.7
6197,21,female,b.tech,7.56,74.3,yes,5.2,poor,self-study,high,easy,69.2
4317,24,female,bca,7.91,72.7,yes,9.0,poor,self-study,high,moderate,79.2
775,23,other,bba,2.3,67.8,yes,6.0,good,group study,medium,easy,41.7
14708,21,male,ba,7.57,73.9,no,6.1,poor,online videos,medium,easy,71.9
16501,21,other,b.sc,5.53,51.5,yes,7.3,average,self-study,high,moderate,59.5
15281,17,other,bca,1.47,79.8,yes,8.7,average,group study,high,easy,49.0
6008,22,female,b.tech,4.15,89.1,yes,4.7,average,mixed,medium,hard,66.4
18417,19,other,b.sc,4.45,82.0,yes,7.1,poor,online videos,medium,easy,61.4
8847,18,male,ba,7.62,96.3,yes,8.0,good,online videos,medium,moderate,97.5
12934,18,other,bca,3.6,71.4,yes,9.6,good,coaching,low,moderate,62.7
8336,20,other,bca,5.14,87.6,yes,7.3,poor,mixed,low,easy,62.5
6039,20,female,b.tech,4.57,40.6,yes,7.9,poor,mixed,high,easy,54.6
14585,18,female,b.sc,2.24,75.9,yes,9.4,average,coaching,low,easy,69.5
962,20,other,b.com,1.35,65.4,yes,4.1,average,online videos,low,moderate,31.2
4125,23,male,bba,5.45,84.8,no,5.8,poor,mixed,medium,moderate,72.7
6440,19,female,b.com,1.73,61.3,no,7.9,average,group study,high,moderate,39.8
9628,24,male,b.sc,4.3,96.2,yes,9.8,average,self-study,low,moderate,52.0
10141,20,female,b.com,6.84,44.4,no,9.0,poor,mixed,low,easy,56.0
14839,18,other,diploma,7.73,96.3,no,6.3,good,mixed,medium,moderate,100.0
652,22,male,bca,5.85,59.9,yes,9.7,poor,online videos,high,easy,74.9
7151,21,other,bca,7.58,81.9,yes,7.7,average,group study,high,moderate,81.6
16022,24,other,b.sc,0.1,79.5,no,8.8,average,mixed,high,moderate,52.8
3027,17,male,bba,6.55,89.2,yes,6.4,poor,coaching,low,moderate,86.0
16393,22,male,b.com,2.94,73.8,yes,7.7,poor,coaching,low,easy,47.2
3523,23,other,b.tech,1.72,84.3,yes,9.8,good,online videos,medium,moderate,53.7
13834,19,male,b.sc,1.84,41.7,yes,9.3,average,group study,medium,easy,34.5
3331,21,other,bba,4.08,43.0,yes,8.0,average,mixed,high,easy,66.7
17942,23,female,bca,1.44,55.9,yes,7.7,average,online videos,low,easy,29.5
14397,19,other,ba,7.74,67.5,no,6.3,poor,self-study,medium,hard,85.6
9528,21,male,bca,6.46,49.8,yes,6.4,poor,group study,low,moderate,50.1
7359,24,other,b.sc,0.9,40.7,yes,7.4,good,self-study,high,easy,44.3
8739,22,female,b.com,1.92,83.3,yes,7.4,average,coaching,high,hard,83.0
14268,20,male,ba,5.09,43.0,yes,9.0,poor,mixed,high,hard,73.0
4162,20,other,bca,6.81,55.7,yes,4.5,good,online videos,low,moderate,67.9
15481,21,male,b.com,4.93,41.2,yes,4.5,average,mixed,medium,moderate,62.1
12860,18,male,ba,1.91,81.8,yes,5.1,average,self-study,low,hard,42.2
17929,22,female,b.sc,6.61,49.8,yes,7.1,good,group study,high,hard,80.0
15710,19,other,bba,6.76,81.2,yes,9.7,good,group study,medium,hard,82.9
5096,18,male,b.tech,0.43,98.1,yes,5.6,poor,coaching,medium,hard,64.3
9713,21,other,b.sc,2.28,88.1,yes,6.8,good,online videos,high,easy,75.7
2427,18,female,b.tech,0.68,95.5,yes,4.7,good,online videos,high,moderate,60.4
1361,17,other,diploma,0.26,84.5,yes,5.2,average,self-study,high,hard,51.9
12218,19,other,bba,7.87,68.3,yes,6.7,poor,coaching,low,hard,79.3
18966,24,other,bca,7.78,88.4,yes,7.5,poor,mixed,high,hard,100.0
4883,20,male,diploma,4.55,73.3,yes,4.1,good,mixed,high,easy,56.9
2211,22,male,bca,7.72,95.6,no,5.7,good,online videos,medium,easy,78.9
8902,23,other,diploma,3.26,40.9,yes,6.0,average,self-study,low,easy,39.8
18379,20,female,diploma,0.08,52.7,yes,8.9,good,online videos,low,moderate,24.3
16070,17,female,b.tech,5.41,50.1,yes,7.4,average,coaching,high,hard,75.4
3193,22,other,b.com,1.58,45.7,yes,6.2,poor,coaching,high,moderate,37.2
14858,21,female,bca,2.36,64.9,yes,7.2,poor,self-study,medium,moderate,48.5
9716,22,male,b.com,7.6,81.4,yes,8.7,good,self-study,low,moderate,89.9
9203,19,other,diploma,2.94,95.9,yes,6.7,poor,mixed,medium,hard,72.3
17120,23,other,bca,5.3,68.4,yes,4.4,good,mixed,medium,moderate,70.5
1301,23,female,bba,0.71,55.7,yes,6.0,average,coaching,low,easy,38.5
10580,21,female,bca,4.45,95.4,yes,8.1,average,mixed,medium,easy,81.4
2599,24,male,b.com,1.73,96.1,yes,5.8,good,online videos,high,hard,46.6
15260,23,other,b.com,5.21,42.8,yes,5.9,good,mixed,low,hard,53.8
17271,17,other,ba,0.4,44.6,yes,7.4,poor,coaching,low,moderate,20.1
2930,22,other,b.tech,1.88,58.8,yes,9.8,poor,self-study,high,moderate,38.0
2470,18,other,ba,4.25,87.4,yes,7.4,good,coaching,low,moderate,89.1
5182,23,female,b.tech,7.38,98.7,yes,7.0,good,group study,low,easy,78.3
10499,22,other,bba,6.18,57.0,yes,9.9,poor,mixed,high,moderate,90.7
14263,20,male,bba,5.36,60.4,yes,7.3,average,online videos,medium,easy,77.4
10803,19,male,b.tech,7.42,44.6,yes,6.9,average,coaching,high,easy,83.2
8411,24,male,b.tech,5.52,95.4,yes,7.6,average,group study,low,moderate,61.9
3354,22,male,bca,4.98,69.7,yes,8.6,good,online videos,low,moderate,48.0
11946,21,other,b.sc,4.03,95.5,yes,5.8,average,mixed,high,hard,60.8
10271,24,male,b.tech,0.29,61.7,yes,9.5,average,coaching,high,hard,42.1
15207,20,male,bca,6.35,91.2,yes,4.8,average,coaching,high,moderate,76.8
10268,20,female,bba,1.35,87.4,yes,9.9,average,group study,high,hard,73.5
16840,17,male,ba,5.45,86.3,yes,7.8,good,coaching,low,hard,84.9
15017,22,male,diploma,2.77,63.8,yes,5.7,poor,self-study,medium,moderate,36.7
19175,18,male,bca,5.06,81.0,yes,4.1,good,mixed,low,easy,72.1
4104,17,male,b.com,1.01,72.9,yes,8.3,good,online videos,high,moderate,61.6
5114,17,male,bba,4.73,66.8,yes,6.3,good,group study,high,hard,76.3
12123,24,other,bca,7.72,69.1,yes,5.0,good,online videos,low,easy,63.6
4388,17,female,b.tech,1.73,49.5,yes,9.1,average,mixed,low,moderate,47.3
19849,17,male,diploma,3.33,49.1,no,8.2,good,online videos,low,hard,49.4
12610,22,other,b.sc,2.83,46.5,yes,8.6,average,coaching,low,hard,67.0
6962,20,female,b.tech,4.55,60.5,yes,4.6,poor,self-study,high,moderate,69.4
9085,20,other,b.tech,0.23,56.9,no,5.7,good,online videos,low,moderate,39.3
3461,20,female,diploma,7.06,60.0,yes,6.4,good,self-study,low,hard,77.3
12061,20,male,bba,6.69,97.3,yes,9.0,average,self-study,high,moderate,91.1
4071,17,other,bca,4.23,64.9,yes,5.8,good,online videos,high,easy,71.5
11035,20,male,b.sc,2.52,78.0,yes,4.6,poor,online videos,medium,moderate,59.9
17344,19,female,b.com,1.1,76.5,no,7.2,poor,self-study,low,moderate,34.4
2941,22,male,bca,7.3,76.2,yes,9.5,poor,coaching,high,moderate,88.3
16337,24,female,ba,4.83,58.4,yes,4.4,poor,self-study,high,hard,52.0
6340,21,male,bca,4.84,44.1,yes,6.7,good,coaching,medium,easy,72.1
14994,19,other,b.sc,4.7,57.6,yes,8.8,good,coaching,high,moderate,94.1
7781,21,female,b.tech,1.98,52.5,yes,9.0,average,self-study,medium,moderate,29.8
6797,17,male,bba,5.52,83.6,no,8.7,average,coaching,medium,hard,90.6
9779,22,female,bca,0.47,78.0,yes,9.9,good,self-study,medium,hard,49.8
11187,21,male,diploma,2.63,65.6,yes,9.5,average,online videos,low,moderate,54.4
1267,17,male,b.tech,3.15,96.8,yes,9.2,good,coaching,high,moderate,100.0
2878,24,other,b.sc,6.1,72.5,yes,7.7,poor,mixed,medium,moderate,65.4
13095,17,other,bba,4.32,63.6,yes,6.9,poor,mixed,high,moderate,52.9
10556,22,other,diploma,0.18,56.6,yes,7.9,poor,coaching,low,hard,19.599
3358,24,female,b.tech,7.56,58.9,yes,7.0,poor,mixed,low,moderate,73.3
18634,24,female,bca,6.29,97.7,yes,6.5,good,coaching,high,moderate,100.0
2775,21,other,ba,4.71,64.4,yes,8.2,good,self-study,low,moderate,61.5
237,22,male,diploma,7.77,91.2,yes,9.0,average,coaching,medium,easy,95.5
5220,19,other,b.sc,0.08,52.6,yes,5.5,good,coaching,medium,moderate,30.6
18995,21,male,b.tech,4.54,86.2,yes,7.0,poor,mixed,high,hard,62.1
8910,21,other,bca,3.62,79.3,yes,9.3,average,self-study,high,moderate,74.7
10536,23,male,bba,3.84,55.3,yes,4.2,good,group study,low,easy,39.8
680,24,other,b.tech,3.7,78.8,yes,4.4,good,self-study,low,moderate,58.9
18071,17,other,diploma,0.71,81.0,yes,4.6,poor,self-study,high,easy,45.6
11759,24,other,b.com,5.68,70.4,no,8.1,poor,coaching,high,hard,78.7
5229,17,other,b.tech,7.26,52.3,yes,4.6,poor,online videos,low,easy,63.7
8831,24,other,bba,7.62,66.5,yes,9.8,average,group study,low,moderate,100.0
2838,24,other,b.com,3.67,87.5,yes,9.5,poor,online videos,medium,easy,64.2
1092,20,other,ba,5.64,96.2,yes,5.3,poor,group study,high,moderate,92.8
18543,22,female,b.com,5.68,63.5,yes,7.3,poor,coaching,high,easy,74.8
13693,21,other,bca,0.65,52.2,yes,9.9,average,online videos,medium,moderate,46.0
4700,17,male,bba,0.25,60.4,yes,5.2,average,mixed,medium,moderate,29.1
4448,18,other,b.tech,3.0,98.5,yes,7.3,average,online videos,high,easy,94.1
8832,23,female,ba,3.12,69.1,yes,4.9,average,self-study,low,easy,50.9
15107,22,other,b.tech,3.61,63.3,yes,6.2,poor,coaching,medium,moderate,52.9
2735,20,male,b.tech,3.7,94.5,yes,9.4,average,self-study,high,moderate,64.1
2196,23,other,ba,0.15,60.5,yes,8.2,poor,online videos,medium,easy,25.3
7998,19,male,b.com,4.48,49.0,no,7.4,poor,coaching,medium,moderate,50.1
5928,21,other,b.sc,5.46,59.8,no,5.4,average,mixed,low,easy,61.9
10520,18,male,b.com,3.33,81.6,yes,7.1,average,group study,medium,hard,68.7
8024,18,female,b.com,0.08,62.0,yes,5.8,good,online videos,low,easy,37.0
14607,24,female,b.sc,4.65,94.7,yes,4.6,poor,online videos,low,hard,44.4
16304,21,male,b.com,4.13,57.3,yes,8.1,good,group study,high,moderate,79.3
11697,22,male,diploma,6.5,67.6,yes,6.0,good,online videos,medium,moderate,79.2
15667,20,other,b.tech,6.42,81.1,yes,6.0,good,mixed,medium,moderate,79.5
1034,19,male,b.sc,7.76,97.3,yes,4.4,poor,online videos,low,moderate,93.4
14143,23,other,ba,0.81,59.3,yes,9.9,average,group study,medium,moderate,38.7
15298,19,female,diploma,0.61,90.1,yes,5.3,poor,online videos,high,easy,35.6
13122,20,other,diploma,5.77,68.2,yes,9.8,average,coaching,low,easy,79.2
6290,23,female,bca,5.71,67.0,yes,5.8,average,coaching,high,moderate,75.7
8817,19,other,b.com,5.44,75.3,yes,5.6,average,mixed,high,moderate,61.6
10934,23,other,diploma,6.42,54.1,yes,4.1,poor,online videos,low,moderate,47.0
689,20,male,b.sc,3.3,94.2,yes,5.6,good,coaching,medium,moderate,70.6
3489,20,other,b.tech,1.26,80.9,no,6.1,average,group study,high,moderate,41.9
13917,18,male,ba,3.16,87.9,yes,6.1,poor,mixed,low,easy,51.1
5890,19,female,bba,1.83,50.8,yes,6.9,good,online videos,low,easy,25.7
10411,22,other,bba,1.84,72.2,yes,7.2,average,online videos,low,hard,32.1
1547,22,other,ba,1.87,50.1,yes,7.7,good,coaching,high,easy,68.1
897,21,male,b.sc,1.81,81.4,yes,4.8,average,online videos,low,moderate,32.3
17749,20,male,b.com,2.0,47.9,yes,5.7,good,coaching,high,easy,55.6
13280,20,female,ba,6.47,64.6,yes,9.7,average,coaching,high,hard,73.5
18430,17,female,b.tech,1.16,77.1,yes,9.2,average,mixed,medium,moderate,61.0
12907,20,other,b.sc,5.0,91.3,no,8.8,poor,mixed,medium,hard,65.3
10358,21,female,b.com,1.43,51.8,yes,6.5,poor,self-study,low,moderate,35.6
10947,23,female,ba,1.95,91.6,yes,5.7,average,self-study,high,moderate,62.2
12787,18,other,b.sc,1.52,75.4,yes,5.2,good,coaching,high,moderate,61.1
13635,21,female,diploma,2.4,80.2,yes,7.4,poor,self-study,low,easy,39.9
5594,22,other,diploma,1.09,99.4,yes,7.2,poor,online videos,high,easy,61.1
6693,23,female,ba,3.88,59.1,no,4.7,poor,online videos,high,hard,59.4
5723,22,other,b.sc,2.41,72.3,yes,6.0,poor,self-study,medium,easy,50.6
12597,23,male,bca,2.27,68.3,yes,6.0,average,self-study,medium,hard,41.8
6527,17,female,bba,7.73,80.8,yes,5.4,average,coaching,medium,easy,100.0
19067,19,male,b.com,3.08,88.1,yes,4.7,average,group study,medium,moderate,41.0
14019,21,female,ba,0.58,82.0,yes,5.7,good,coaching,high,easy,58.3
18879,21,female,b.com,4.86,52.3,yes,7.6,average,mixed,low,moderate,38.1
7579,21,male,b.tech,5.51,46.4,yes,9.9,good,mixed,low,moderate,60.7
1544,21,male,b.sc,7.66,93.6,yes,6.6,poor,online videos,high,moderate,100.0
140,20,male,b.tech,5.42,65.7,yes,7.3,good,mixed,low,moderate,72.2
4410,19,female,b.tech,1.83,85.2,yes,8.0,average,online videos,medium,moderate,74.7
17701,19,male,bba,0.32,77.2,no,4.8,average,self-study,medium,easy,45.7
5922,23,male,ba,0.94,59.7,yes,4.2,average,mixed,high,moderate,56.0
16036,22,female,b.tech,6.8,72.1,no,6.1,average,self-study,high,moderate,76.2
8137,23,male,bba,6.91,96.5,yes,5.8,poor,online videos,medium,moderate,72.8
7344,21,other,b.tech,3.34,45.5,yes,7.1,average,coaching,medium,moderate,53.3
11945,22,male,ba,0.18,76.8,yes,6.2,good,coaching,medium,hard,66.9
10333,21,male,bca,6.99,96.6,no,6.9,average,self-study,medium,easy,66.3
